OBJECTID,Site_Name,State,latitude,longitude,Cluster,Temp (°F),Humidity (%),Feels Like (°F),Precip (in),Rain (in),Snow (in),Weather Code,Cloud Cover (%),Pressure MSL,Surface Press.,Wind Speed (mph),Wind Dir (°),Wind Gusts (mph),Temperature 2M Max (7d),Temperature 2M Min (7d),Temperature 2M Mean (7d),Apparent Temperature Max (7d),Apparent Temperature Min (7d),Precipitation Sum (7d),Rain Sum (7d),Snowfall Sum (7d),Wind Speed 10M Max (7d),Wind Gusts 10M Max (7d),Sunshine Duration (7d),Uv Index Max (7d),Shortwave Radiation Sum (7d),Precipitation Hours (7d),Et0 Fao Evapotranspiration (7d),Temp (°F) (z-score),Humidity (%) (z-score),Feels Like (°F) (z-score),Precip (in) (z-score),Rain (in) (z-score),Snow (in) (z-score),Weather Code (z-score),Cloud Cover (%) (z-score),Pressure MSL (z-score),Surface Press. (z-score),Wind Speed (mph) (z-score),Wind Dir (°) (z-score),Wind Gusts (mph) (z-score),Temperature 2M Max (7d) (z-score),Temperature 2M Min (7d) (z-score),Temperature 2M Mean (7d) (z-score),Apparent Temperature Max (7d) (z-score),Apparent Temperature Min (7d) (z-score),Precipitation Sum (7d) (z-score),Rain Sum (7d) (z-score),Snowfall Sum (7d) (z-score),Wind Speed 10M Max (7d) (z-score),Wind Gusts 10M Max (7d) (z-score),Sunshine Duration (7d) (z-score),Uv Index Max (7d) (z-score),Shortwave Radiation Sum (7d) (z-score),Precipitation Hours (7d) (z-score),Et0 Fao Evapotranspiration (7d) (z-score),Temp (°F) (rank),Humidity (%) (rank),Feels Like (°F) (rank),Precip (in) (rank),Rain (in) (rank),Snow (in) (rank),Weather Code (rank),Cloud Cover (%) (rank),Pressure MSL (rank),Surface Press. (rank),Wind Speed (mph) (rank),Wind Dir (°) (rank),Wind Gusts (mph) (rank),Temperature 2M Max (7d) (rank),Temperature 2M Min (7d) (rank),Temperature 2M Mean (7d) (rank),Apparent Temperature Max (7d) (rank),Apparent Temperature Min (7d) (rank),Precipitation Sum (7d) (rank),Rain Sum (7d) (rank),Snowfall Sum (7d) (rank),Wind Speed 10M Max (7d) (rank),Wind Gusts 10M Max (7d) (rank),Sunshine Duration (7d) (rank),Uv Index Max (7d) (rank),Shortwave Radiation Sum (7d) (rank),Precipitation Hours (7d) (rank),Et0 Fao Evapotranspiration (7d) (rank)
472,NAS Kingsville TX,tx,27.50025,-97.81175,0,77.8,57.0,76.2,0.0,0.0,0.0,2.0,77.0,1016.8,1015.2,15.2,181.0,19.9,81.65714285714286,62.1,70.07142857142857,79.34285714285714,60.457142857142856,0.0,0.0,0.0,16.942857142857143,26.82857142857143,32566.165714285715,5.721428571428571,15.444285714285714,0.0,0.1611428571428571,1.3841575292413202,-0.34095039169786306,1.3569240512188265,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,0.4238158669295245,-0.00881100758549439,0.6441154229606149,1.2751441490448734,-0.053640457219388704,0.46936057985567253,1.6041192423559798,1.2770091600835813,1.3908495828170957,1.5121222189892087,1.2950764809853106,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,1.6012354070506885,0.9068548684449906,0.8171466325666799,1.5454151960165727,1.1849444772259334,-0.9462700306733105,2.142277959587551,11,508,15,6,2,5,398,404,477,197,113,497,245,12,67,62,37,69,617,526,133,50,88,161,46,44,617,28
678,Naval Logistics Support Facility Aguada,pr,18.39975,-67.178125,0,77.6,60.0,75.3,0.0,0.0,0.0,3.0,94.0,1019.8,1019.4,16.0,36.0,25.5,81.41428571428571,74.51428571428572,77.04285714285713,86.88571428571429,77.35714285714286,0.0742857142857142,0.0,0.0,13.271428571428572,21.357142857142858,36971.86428571429,7.4071428571428575,17.442857142857143,4.857142857142857,0.1561428571428571,1.373799289262255,-0.16616205319161723,1.3164239092931829,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.8452549713484058,0.5384455439554876,0.731357058707325,1.4357615341196588,-1.7783341678148,1.1095667458876013,1.5896704589350428,1.9736165663563379,1.8009638280242894,1.897121658977969,2.1114916949254954,0.20896065061209343,-0.5141152977073766,-0.26270765697318604,0.4968286648647738,-0.06512029064011615,1.6902759834909429,3.0257884851390076,1.8841990128269208,1.3265952967738315,2.0106227330718713,12,454,34,6,2,5,7,308,245,85,70,773,112,14,15,12,8,13,212,526,133,178,403,18,13,20,83,34
933,CPL JG Rosario/Aquadilla,pr,18.4105,-67.154,0,77.6,60.0,75.3,0.0,0.0,0.0,3.0,94.0,1019.8,1019.2,16.0,36.0,25.5,81.39999999999999,74.48571428571428,77.02857142857144,86.84285714285714,77.3,0.0742857142857142,0.0,0.0,13.271428571428572,21.357142857142858,36971.86428571429,7.4071428571428575,17.442857142857143,4.857142857142857,0.1561428571428571,1.373799289262255,-0.16616205319161723,1.3164239092931829,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.8452549713484058,0.5384455439554876,0.7272026951003402,1.4357615341196588,-1.7783341678148,1.1095667458876013,1.5888205304985168,1.972013327216469,1.8001234299808335,1.8949341621598508,2.1087312039231616,0.20896065061209343,-0.5141152977073766,-0.26270765697318604,0.4968286648647738,-0.06512029064011615,1.6902759834909429,3.0257884851390076,1.8841990128269208,1.3265952967738315,2.0106227330718713,12,454,34,6,2,5,7,308,245,90,70,773,112,15,17,13,9,14,212,526,133,178,403,18,13,20,83,34
405,Pacific Missile Range Facility,hi,22.0375,-159.77689999999998,0,77.3,75.0,78.1,0.0,0.0,0.0,3.0,100.0,1021.2,1020.6,15.5,87.0,20.8,78.44285714285715,76.5,77.5,78.18571428571428,74.98571428571428,0.0,0.0,0.0,22.985714285714288,31.242857142857144,27394.29857142857,4.057142857142857,14.178571428571429,0.0,0.1674285714285714,1.3582619292936577,0.7077796393396119,1.4424243508396286,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.9939981846727168,0.7938319346746291,0.7562832403492435,1.335375668447918,-1.1717177592605519,0.5722508565393756,1.4128853441377005,2.0850416865771813,1.827856565414926,1.4530598049000238,1.9969313183286475,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,3.4189943640337317,1.6910332605005989,-0.20782339847317222,0.08386021141688256,0.7420999321634071,-0.9462700306733105,2.3077873872072643,14,228,9,6,2,5,7,1,163,62,98,698,215,41,8,11,46,21,617,526,133,9,36,529,312,125,617,18
113,NG Ft Allen Rq 177,pr,18.013166666666667,-66.50466666666667,0,77.1,57.0,76.2,0.0,0.0,0.0,3.0,88.0,1019.2,1017.1,11.0,20.0,25.3,83.14285714285714,68.54285714285714,74.84285714285714,87.32857142857142,71.71428571428571,0.0258571428571428,0.0,0.0,9.142857142857142,20.357142857142858,37288.13428571429,7.635714285714286,16.69857142857143,2.571428571428572,0.1422857142857143,1.3479036893145926,-0.34095039169786306,1.3569240512188265,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.6965117580240947,0.42899423364730777,0.6835818772269839,0.4319028774022515,-1.968645197949466,1.0867022399578896,1.6925117997546508,1.6385395861238727,1.6715425293318558,1.9197257927651874,1.8388932084450444,-0.34980400576748455,-0.5141152977073766,-0.26270765697318604,-0.7450917572820337,-0.24276588107342548,1.752954946960582,3.2265170667149308,1.6237904259447808,0.2570116132692945,1.6457496767284157,15,508,15,6,2,5,7,363,272,157,262,786,118,7,50,29,7,42,390,526,133,687,480,16,8,28,274,70
471,Naval Logistics Support Annex Orlando,fl,28.584875,-81.198375,0,77.0,23.0,74.3,0.0,0.0,0.0,0.0,2.0,1024.4,1021.4,5.3,255.0,6.5,78.22857142857143,56.871428571428574,66.08571428571429,77.61428571428571,56.385714285714286,0.0781428571428571,0.031,0.0,10.357142857142858,21.185714285714287,29576.231428571427,5.3,15.438571428571429,2.2857142857142856,0.128,1.3427245693250602,-2.3218848947686492,1.2714237515980236,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.4354742996243635,1.3775722563183515,0.7729006947771876,-0.7124959912555928,0.8265480571534418,-1.062561317435014,1.4001364175898148,0.983616397487691,1.156378528692491,1.4238931806584514,1.0983914970690363,0.25346403032374165,-0.11824620852195321,-0.26270765697318604,-0.3798210448859136,-0.09557382042868336,0.22459602115582888,1.175321873735965,1.1829451790540937,0.12331365283122696,1.2695918866836144,16,817,47,6,2,5,600,712,23,34,605,132,710,47,109,91,55,91,204,256,133,514,417,384,60,45,301,101
483,Naval Air Station Corpus Christi,tx,27.672976744186048,-97.3485,0,77.0,63.0,74.6,0.0,0.0,0.0,0.0,16.0,1017.5,1016.8,19.0,177.0,28.6,77.8,63.2,69.42857142857143,76.01428571428572,61.67142857142857,0.0028571428571428,0.0005714285714285,0.0,17.142857142857142,25.61428571428572,32115.52571428571,5.357142857142857,15.42,0.5714285714285714,0.1425714285714285,1.3427245693250602,0.0086262853146286,1.2849237989065714,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.0884068018676376,0.11888218777407637,0.6773503318165031,2.038076728150103,-0.10121821475305522,1.4639665877981336,1.374638564494044,1.3387338669685092,1.3530316708615147,1.342226632782048,1.3537369147849012,-0.6151760107147178,-0.5068181716394434,-0.26270765697318604,1.6613976420335785,0.6911423657759732,0.7278379782587824,1.2255040191299456,1.176447459995614,-0.6788741097971761,1.6532728325293091,16,410,43,6,2,5,600,606,421,168,22,500,66,55,64,63,68,66,553,505,133,47,118,205,58,51,505,69
660,Army Research Lab – Orlando Simulations and Training Technology Center,fl,28.586,-81.19749999999999,0,76.9,23.0,74.3,0.0,0.0,0.0,0.0,2.0,1024.4,1021.1,5.3,255.0,6.5,78.2,56.81428571428571,66.07142857142857,77.57142857142857,56.35714285714285,0.0781428571428571,0.031,0.0,10.357142857142858,21.185714285714287,29576.231428571427,5.3,15.438571428571429,2.2857142857142856,0.128,1.337545449335528,-2.3218848947686492,1.2714237515980236,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.4354742996243635,1.3775722563183515,0.7666691493667092,-0.7124959912555928,0.8265480571534418,-1.062561317435014,1.3984365607167637,0.9804099192079541,1.1555381306490335,1.4217056838403332,1.097011251567869,0.25346403032374165,-0.11824620852195321,-0.26270765697318604,-0.3798210448859136,-0.09557382042868336,0.22459602115582888,1.175321873735965,1.1829451790540937,0.12331365283122696,1.2695918866836144,18,817,47,6,2,5,600,712,23,43,605,132,710,48,115,92,56,92,204,256,133,514,417,384,60,45,301,101
925,NG Hams Bluff Training Facility,vi,17.768749999999997,-64.8745,0,76.9,70.0,74.8,0.0,0.0,0.0,3.0,96.0,1018.8,1017.9,19.6,29.0,27.5,80.38571428571429,77.02857142857144,78.41428571428571,84.10000000000001,78.95714285714287,0.1001428571428571,0.0,0.0,15.385714285714286,21.342857142857145,34201.04714285715,7.428571428571429,15.928571428571429,9.142857142857142,0.1605714285714286,1.337545449335528,0.4164657418292022,1.2939238304456033,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.8948360424565095,0.3560266934418269,0.700199331654928,2.158539766956192,-1.8615952434987164,1.3382118051847187,1.5284756115051936,2.1147016106647447,1.881642040196197,1.7549343658003023,2.188785442990839,0.5072981220123997,-0.5141152977073766,-0.26270765697318604,1.1328294346838998,-0.0676580847891631,1.1411504057308168,3.04460678966175,1.354384997289361,3.332064703344839,2.127231647985761,18,302,41,6,2,5,7,290,290,126,19,780,81,26,7,9,22,9,157,526,133,96,407,62,12,35,4,29
927,NG Aguadilla Readiness Center,pr,18.4945,-67.142875,0,76.8,60.0,74.2,0.0,0.0,0.0,3.0,94.0,1019.8,1011.5,16.0,36.0,25.5,80.61428571428571,73.71428571428571,76.27142857142857,85.68571428571428,76.15714285714286,0.0742857142857142,0.0,0.0,13.271428571428572,21.357142857142858,36971.86428571429,7.4071428571428575,17.442857142857143,4.857142857142857,0.1544285714285714,1.332366329345995,-0.16616205319161723,1.266923735828508,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.8452549713484058,0.5384455439554876,0.5672596962313681,1.4357615341196588,-1.7783341678148,1.1095667458876013,1.5420744664896044,1.928725870440026,1.7555823336775926,1.8358717480706659,2.0535213838764883,0.20896065061209343,-0.5141152977073766,-0.26270765697318604,0.4968286648647738,-0.06512029064011615,1.6902759834909429,3.0257884851390076,1.8841990128269208,1.3265952967738315,1.965483798266495,20,454,50,6,2,5,7,308,245,277,70,773,112,24,24,17,16,18,212,526,133,178,403,18,13,20,83,38
650,Ramey AF Solar Observatory Research Site,pr,18.509500000000003,-67.09925,0,76.7,60.0,73.5,0.0,0.0,0.0,3.0,95.0,1019.9,1015.0,17.0,38.0,23.9,78.68571428571428,75.45714285714287,76.72857142857143,82.41428571428571,76.25714285714285,0.1085714285714285,0.0,0.0,16.885714285714286,24.12857142857143,35500.73714285714,7.4071428571428575,16.64,6.571428571428571,0.1545714285714285,1.327187209356463,-0.16616205319161723,1.2354236254418964,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.8700455069024576,0.5566874290068579,0.6399610593536277,1.6365332654631402,-1.7545452890479667,0.9266506984499073,1.4273341275586366,2.0265234579719906,1.7824750710682282,1.6688928242876622,2.058352243130572,0.6045462480489631,-0.5141152977073766,-0.26270765697318604,1.584046197055577,0.4272117742750556,1.3987253323184035,3.0257884851390076,1.603297619683422,2.1287830594022346,1.9692453761669422,21,454,59,6,2,5,7,300,240,201,41,770,143,37,10,16,27,16,133,526,133,51,177,24,13,30,33,37
3,NG Snake Creek TS Miramar,fl,25.962750000000003,-80.3025,0,76.4,49.0,77.9,0.0,0.0,0.0,0.0,16.0,1024.4,1024.3,7.0,96.0,8.5,80.65714285714286,63.04285714285714,71.28571428571429,80.44285714285715,63.32857142857143,0.0168571428571428,0.0,0.0,13.228571428571428,17.32857142857143,33681.724285714285,6.371428571428572,18.49857142857143,1.2857142857142858,0.1708571428571428,1.3116498493878657,-0.8070526277145186,1.4334243193005973,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.0884068018676376,1.3775722563183515,0.833138967078488,-0.37118404797167437,-1.0646678048098022,-0.8339162581378965,1.5446242517991817,1.3299160516992334,1.4622834165109724,1.5682679706542366,1.4337911538525778,-0.4536452250946628,-0.5141152977073766,-0.26270765697318604,0.48393675736843966,-0.780778240671448,1.0382300579526318,2.1162370998731053,2.2535693500743337,-0.3446292087020081,2.3980652568180156,22,656,10,6,2,5,600,606,23,4,476,680,661,23,65,55,28,64,451,526,133,182,702,96,37,14,438,16
954,NG Orlando Naval Training Center,fl,28.446,-81.338875,0,76.2,25.0,73.6,0.0,0.0,0.0,0.0,4.0,1024.3,1021.0,5.9,223.0,7.2,78.61428571428571,56.82857142857142,66.41428571428571,77.71428571428571,56.15714285714286,0.0697142857142857,0.0017142857142857,0.0,10.757142857142856,21.67142857142857,30714.69428571428,5.285714285714286,15.522857142857143,2.2857142857142856,0.132,1.3012916094088005,-2.205359335764485,1.239923641211412,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.3858932285162597,1.3593303712669607,0.7645919675632156,-0.5920329524495039,0.4459259968841097,-0.9825355466810228,1.4230844853760083,0.9812115387778881,1.1757076836920102,1.4289973399007263,1.0873495330597016,0.15621590428717824,-0.4922239195035746,-0.26270765697318604,-0.25949657492013345,-0.009288819361076272,0.4502186595167189,1.1627763373874698,1.2124348270887315,0.12331365283122696,1.374916067896159,23,808,58,6,2,5,600,684,27,48,565,253,689,38,114,85,54,96,222,483,133,429,372,308,64,42,301,95
161,Makua Mil Reserve,hi,21.538538461538465,-158.22899999999998,0,76.1,74.0,77.6,0.0,0.0,0.0,3.0,97.0,1020.5,1001.7,12.1,79.0,18.8,78.91428571428571,75.41428571428571,76.77142857142857,79.98571428571428,76.35714285714286,0.0,0.0,0.0,15.4,25.985714285714288,29094.04,5.057142857142857,15.435714285714289,0.0,0.1595714285714285,1.2961124894192675,0.6495168598375299,1.419924271992049,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.9196265780105612,0.6661387393150584,0.3636958794890422,0.652751781880081,-1.2668732743278848,0.3436057972422582,1.4409329825430477,2.0241185992621875,1.7849962651986002,1.544934671260978,2.0631831023846563,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,1.1371267371826776,0.7571250136512016,0.1290344473840455,0.9620477558115466,1.1819455299681747,-0.9462700306733105,2.1009006026826227,24,247,11,6,2,5,7,280,207,404,208,712,277,35,11,15,32,15,617,526,133,91,107,417,94,47,617,30
566,Vieques West PR,pr,18.09675,-65.51174999999999,0,76.1,65.0,74.3,0.0,0.0,0.0,3.0,91.0,1019.4,1016.4,15.5,20.0,21.7,78.55714285714285,75.91428571428571,76.98571428571428,83.35714285714286,79.0,0.0994285714285714,0.0,0.0,11.05714285714286,15.8,35130.00714285714,7.578571428571428,15.198571428571428,10.714285714285714,0.1417142857142857,1.2961124894192675,0.12515184431879248,1.2714237515980236,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.7708833646862503,0.46547800375002746,0.669041604602531,1.335375668447918,-1.968645197949466,0.6751411332230782,1.4196847716299053,2.052175284209882,1.7976022358504604,1.7170177542862575,2.190855811242588,0.49905675539913164,-0.5141152977073766,-0.26270765697318604,-0.1692532224457967,-1.0523222146195066,1.32525338705929,3.176334921320949,1.09897465583682,4.067403485754209,1.6307033651266232,24,382,47,6,2,5,7,342,258,177,98,786,198,39,9,14,25,8,158,526,133,392,758,26,10,56,3,71
721,Kamokala Ridge,hi,22.0385,-159.7535,0,75.8,75.0,75.9,0.0,0.0,0.0,3.0,100.0,1021.2,1005.7,15.5,87.0,20.8,76.94285714285715,75.0,76.0,76.0,72.78571428571429,0.0,0.0,0.0,22.985714285714288,31.242857142857144,27394.29857142857,4.057142857142857,14.178571428571429,0.0,0.1627142857142857,1.2805751294506702,0.7077796393396119,1.3434240039102787,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.9939981846727168,0.7938319346746291,0.44678315162876747,1.335375668447918,-1.1717177592605519,0.5722508565393756,1.3236428583025035,2.000871631734098,1.7396147708519025,1.3414974671760085,1.8906524147388015,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,3.4189943640337317,1.6910332605005989,-0.20782339847317222,0.08386021141688256,0.7420999321634071,-0.9462700306733105,2.18365531649248,26,228,23,6,2,5,7,1,163,361,98,698,215,67,13,21,69,34,617,526,133,9,36,529,312,125,617,26
563,Fleming Key Magazine,fl,24.58525,-81.797,0,75.7,58.0,75.6,0.0,0.0,0.0,1.0,26.0,1023.7,1023.7,12.5,101.0,17.2,72.15714285714286,65.58571428571429,68.9,75.12857142857142,65.82857142857142,0.0252857142857142,0.0,0.0,11.457142857142856,18.485714285714288,37977.73,6.614285714285714,20.095714285714287,3.0,0.1365714285714286,1.2753960094611378,-0.2826876121957811,1.3299239566017305,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.22496272896935435,-0.8405014463271192,1.2498790609587809,0.820675876257531,0.7330604744174737,-1.0051956078927191,0.16068974980456413,1.038916832066398,1.4726043351475084,1.3219369432535923,1.2970183652076095,1.554562635204676,-0.35639709905809935,-0.5141152977073766,-0.26270765697318604,-0.04892875248001759,-0.5752169145986183,1.88962027906459,2.3295112177975232,2.812373189103571,0.457558553926395,1.4952865607104955,27,492,27,6,2,5,503,569,40,8,188,670,310,131,58,65,80,59,395,526,133,333,616,7,27,7,222,76
620,Avon Park AF Range,fl,27.66480952380953,-81.31242857142858,0,75.7,37.0,75.9,0.0,0.0,0.0,0.0,1.0,1024.3,1021.6,4.6,203.0,5.1,81.05714285714285,56.9,67.52857142857144,80.22857142857143,56.07142857142857,0.058,0.0,0.0,10.657142857142857,20.12857142857143,32913.65857142857,5.778571428571429,16.97142857142857,1.8571428571428568,0.1455714285714285,1.2753960094611378,-1.506205981739502,1.3434240039102787,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.460264835178415,1.3593303712669607,0.7770550583841749,-0.8530362031960299,0.20803720921577715,-1.222612858942996,1.5684222480219003,0.9852196366275591,1.2412587310816854,1.5573304865636466,1.083208796556201,0.02105749182958135,-0.5141152977073766,-0.26270765697318604,-0.2895776924115785,-0.2833705874581817,0.8860133986172624,1.595597341410555,1.7192569136501332,-0.07723328782587394,1.7322659684387174,27,750,23,6,2,5,600,737,27,30,639,379,759,17,108,73,30,97,261,526,133,450,497,142,42,26,363,61
473,Trumbo Point Annex,fl,24.56475,-81.7925,0,75.7,58.0,75.6,0.0,0.0,0.0,1.0,26.0,1023.7,1023.6,12.5,101.0,17.2,72.15714285714286,65.58571428571429,68.88571428571429,75.10000000000001,65.8,0.0252857142857142,0.0,0.0,11.457142857142856,18.485714285714288,37977.73,6.614285714285714,20.095714285714287,3.0,0.1365714285714286,1.2753960094611378,-0.2826876121957811,1.3299239566017305,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.22496272896935435,-0.8405014463271192,1.2498790609587809,0.8185986944540374,0.7330604744174737,-1.0051956078927191,0.16068974980456413,1.038916832066398,1.4726043351475084,1.3210965452101346,1.2955600339955318,1.5531823897035093,-0.35639709905809935,-0.5141152977073766,-0.26270765697318604,-0.04892875248001759,-0.5752169145986183,1.88962027906459,2.3295112177975232,2.812373189103571,0.457558553926395,1.4952865607104955,27,492,27,6,2,5,503,569,40,11,188,670,310,131,58,67,82,61,395,526,133,333,616,7,27,7,222,76
478,Truman Annex,fl,24.551888888888893,-81.80772222222221,0,75.7,58.0,75.6,0.0,0.0,0.0,1.0,26.0,1023.7,1023.7,12.5,101.0,17.2,72.15714285714286,65.58571428571429,68.9,75.12857142857142,65.82857142857142,0.0252857142857142,0.0,0.0,11.457142857142856,18.485714285714288,37977.73,6.614285714285714,20.095714285714287,3.0,0.1365714285714286,1.2753960094611378,-0.2826876121957811,1.3299239566017305,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.22496272896935435,-0.8405014463271192,1.2498790609587809,0.820675876257531,0.7330604744174737,-1.0051956078927191,0.16068974980456413,1.038916832066398,1.4726043351475084,1.3219369432535923,1.2970183652076095,1.554562635204676,-0.35639709905809935,-0.5141152977073766,-0.26270765697318604,-0.04892875248001759,-0.5752169145986183,1.88962027906459,2.3295112177975232,2.812373189103571,0.457558553926395,1.4952865607104955,27,492,27,6,2,5,503,569,40,8,188,670,310,131,58,65,80,59,395,526,133,333,616,7,27,7,222,76
957,Special Forces Site Key West,fl,24.593,-81.79724999999999,0,75.7,58.0,75.6,0.0,0.0,0.0,1.0,26.0,1023.7,1023.6,12.5,101.0,17.2,72.15714285714286,65.58571428571429,68.88571428571429,75.10000000000001,65.8,0.0252857142857142,0.0,0.0,11.457142857142856,18.485714285714288,37977.73,6.614285714285714,20.095714285714287,3.0,0.1365714285714286,1.2753960094611378,-0.2826876121957811,1.3299239566017305,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.22496272896935435,-0.8405014463271192,1.2498790609587809,0.8185986944540374,0.7330604744174737,-1.0051956078927191,0.16068974980456413,1.038916832066398,1.4726043351475084,1.3210965452101346,1.2955600339955318,1.5531823897035093,-0.35639709905809935,-0.5141152977073766,-0.26270765697318604,-0.04892875248001759,-0.5752169145986183,1.88962027906459,2.3295112177975232,2.812373189103571,0.457558553926395,1.4952865607104955,27,492,27,6,2,5,503,569,40,11,188,670,310,131,58,67,82,61,395,526,133,333,616,7,27,7,222,76
565,Pineros Island,pr,18.251,-65.593,0,75.5,64.0,76.1,0.0,0.0,0.0,3.0,93.0,1020.0,1019.3,8.8,19.0,19.7,81.05714285714285,69.72857142857143,74.64285714285714,86.17142857142858,74.8,0.051,0.0,0.0,8.214285714285714,19.62857142857143,33805.33,7.142857142857143,13.475714285714286,3.2857142857142856,0.1138571428571428,1.2650377694820727,0.06688906481671054,1.3524240354493102,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.8204644357943539,0.574929314058228,0.7292798769038314,-0.009794931553407599,-1.9805396373328825,0.44649607392596086,1.5684222480219003,1.705074010428405,1.6597769567234526,1.8606633786760032,1.987959722571063,-0.05970790098044625,-0.5141152977073766,-0.26270765697318604,-1.0244164197025958,-0.3721933826748364,1.0627264630822781,2.793696062691846,0.49618625702710567,0.5912565143644621,0.8971956745392599,32,398,19,6,2,5,7,320,232,87,353,789,257,17,44,34,14,24,286,526,133,754,536,89,22,236,205,139
619,Arbuckle Airfield,fl,27.6612,-81.34920000000001,0,75.5,40.0,76.1,0.0,0.0,0.0,0.0,1.0,1024.3,1021.1,4.8,202.0,5.1,81.0,56.642857142857146,67.37142857142857,80.14285714285714,55.81428571428571,0.0844285714285714,0.0264285714285714,0.0,10.657142857142857,20.071428571428573,32163.01714285714,5.778571428571429,16.93285714285714,2.0,0.1448571428571428,1.2650377694820727,-1.331417643233256,1.3524240354493102,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.460264835178415,1.3593303712669607,0.7666691493667092,-0.8128818569273336,0.1961427698323605,-1.222612858942996,1.5650225342757982,0.970790484368745,1.2320143526036536,1.5529554929274105,1.0707865870456994,0.32598805652050117,-0.17662321706542616,-0.26270765697318604,-0.2895776924115785,-0.2935217640543708,0.7372499158960848,1.595597341410555,1.7057616509902136,-0.010384307606840166,1.713458078936478,32,735,19,6,2,5,600,737,27,43,627,390,759,19,120,74,31,101,193,276,133,450,502,196,42,27,341,64
871,Waianae Kai Military Reservation,hi,21.44775,-158.191875,0,75.4,74.0,76.7,0.0,0.0,0.0,3.0,97.0,1020.6,1020.5,11.8,79.0,18.8,78.11428571428571,74.62857142857142,75.98571428571428,78.81428571428572,75.24285714285715,0.0,0.0,0.0,15.4,25.985714285714288,29105.96,4.964285714285714,15.432857142857143,0.0,0.1579999999999999,1.2598586494925406,0.6495168598375299,1.379424130066406,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.9196265780105612,0.6843806243664285,0.75420605854575,0.5925202624770368,-1.2668732743278848,0.3436057972422582,1.3933369900976094,1.98002952291581,1.7387743728084448,1.4851430915657542,2.0093535278391492,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,1.1371267371826776,0.7571250136512016,0.1313967746504887,0.880501769546328,1.180945880882254,-0.9462700306733105,2.0595232457776933,34,247,12,6,2,5,7,280,197,66,226,712,277,51,14,22,40,19,617,526,133,91,107,415,104,49,617,31
568,Cabeza De Perro,pr,18.24825,-65.5775,0,75.3,64.0,75.9,0.0,0.0,0.0,3.0,93.0,1020.0,1017.2,8.8,19.0,19.7,80.8,69.52857142857142,74.41428571428571,85.85714285714286,74.5,0.051,0.0,0.0,8.214285714285714,19.62857142857143,33805.33,7.142857142857143,13.475714285714286,3.2857142857142856,0.1135714285714285,1.2546795295030075,0.06688906481671054,1.3434240039102787,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.8204644357943539,0.574929314058228,0.6856590590304775,-0.009794931553407599,-1.9805396373328825,0.44649607392596086,1.5531235361644382,1.693851336449327,1.6463305880281347,1.844621735343138,1.9734671448088115,-0.05970790098044625,-0.5141152977073766,-0.26270765697318604,-1.0244164197025958,-0.3721933826748364,1.0627264630822781,2.793696062691846,0.49618625702710567,0.5912565143644621,0.8896725187383637,35,398,23,6,2,5,7,320,232,152,353,789,257,22,45,36,15,25,286,526,133,754,536,89,22,236,205,141
